timestamp_utc,pm25,temperature_c,humidity,pressure,sea_level_pressure,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,humidity_lag_1,humidity_lag_12,humidity_lag_24,humidity_lag_3,humidity_lag_6,pm25_lag_1,pm25_lag_12,pm25_lag_24,pm25_lag_3,pm25_lag_6,sea_level_pressure_lag_1,sea_level_pressure_lag_12,sea_level_pressure_lag_24,sea_level_pressure_lag_3,sea_level_pressure_lag_6,temperature_c_lag_1,temperature_c_lag_12,temperature_c_lag_24,temperature_c_lag_3,temperature_c_lag_6,humidity_rollmean_12,humidity_rollmean_24,humidity_rollmean_3,pm25_rollmean_12,pm25_rollmean_24,pm25_rollmean_3,sea_level_pressure_rollmean_12,sea_level_pressure_rollmean_24,sea_level_pressure_rollmean_3,temperature_c_rollmean_12,temperature_c_rollmean_24,temperature_c_rollmean_3
2025-01-02 00:00:00+00:00,51.1,25.444444444444443,43.0,1012.49,1012.6638128162663,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,44.0,34.0,46.0,41.0,39.0,51.2,31.3,42.6,46.4,47.4,1011.7533340753574,1010.2808608804564,1012.9238574501215,1010.7428400062083,1011.4423208321822,26.0,29.888888888888886,25.444444444444443,26.555555555555557,27.666666666666668,38.916666666666664,37.791666666666664,42.666666666666664,42.925000000000004,34.0625,48.96666666666667,1011.1955356142695,1011.0907787196458,1011.1831294040107,27.805555555555557,28.824074074074076,26.185185185185187
2025-01-02 01:00:00+00:00,51.7,26.0,42.0,1013.36,1013.53363907808,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,43.0,36.0,44.0,43.0,41.0,51.1,31.4,31.6,49.3,50.2,1012.6638128162663,1011.0513051986858,1013.603651072569,1011.0532141304665,1011.0325696959198,25.444444444444443,29.333333333333336,26.0,26.0,27.11111111111111,39.666666666666664,37.666666666666664,43.333333333333336,44.574999999999996,34.416666666666664,50.53333333333333,1011.3941149422536,1011.0799435265684,1011.8234536740301,27.435185185185187,28.824074074074076,25.814814814814813
2025-01-02 02:00:00+00:00,43.5,27.11111111111111,40.0,1013.67,1013.843049407102,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,42.0,36.0,42.0,44.0,41.0,51.7,32.8,27.0,51.2,47.6,1013.53363907808,1011.3816764518954,1013.6533377098983,1011.7533340753574,1010.7025133597313,26.0,28.77777777777778,26.555555555555557,26.0,27.11111111111111,40.166666666666664,37.583333333333336,43.0,46.26666666666667,35.25416666666667,51.333333333333336,1011.6009760988699,1011.0770263601313,1012.6502619899012,27.15740740740741,28.824074074074076,25.814814814814813
2025-01-02 03:00:00+00:00,32.2,28.22222222222222,37.0,1013.61,1013.782401152546,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,40.0,36.0,39.0,43.0,41.0,43.5,38.8,25.2,51.1,46.4,1013.843049407102,1011.571708708821,1013.3023195111324,1012.6638128162663,1010.7428400062083,27.11111111111111,28.77777777777778,28.22222222222222,25.444444444444443,26.555555555555557,40.5,37.5,41.666666666666664,47.15833333333333,35.94166666666667,48.76666666666667,1011.8060905118037,1011.0849310141815,1013.3468337671494,27.01851851851852,28.847222222222225,26.185185185185187
2025-01-02 04:00:00+00:00,29.5,29.888888888888886,34.0,1012.81,1012.9813175875252,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,37.0,37.0,37.0,42.0,43.0,32.2,42.9,23.3,51.7,49.3,1013.782401152546,1011.6317188952187,1012.5115526124146,1013.53363907808,1011.0532141304665,28.22222222222222,28.77777777777778,29.333333333333336,26.0,26.0,40.583333333333336,37.416666666666664,39.666666666666664,46.60833333333333,36.233333333333334,42.46666666666667,1011.9903148821141,1011.104934415907,1013.7196965459093,26.972222222222225,28.847222222222225,27.11111111111111
2025-01-02 05:00:00+00:00,24.0,31.0,32.0,1011.46,1011.6304641735936,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,34.0,39.0,35.0,40.0,44.0,29.5,45.8,20.7,43.5,51.2,1012.9813175875252,1011.7023651362912,1011.4007372983668,1013.843049407102,1011.7533340753574,29.888888888888886,27.666666666666668,30.444444444444443,27.11111111111111,26.0,40.333333333333336,37.291666666666664,37.0,45.49166666666667,36.49166666666667,35.06666666666667,1012.1027814398063,1011.1245079565366,1013.5355893823911,27.064814814814813,28.87037037037037,28.407407407407405
2025-01-02 06:00:00+00:00,22.0,32.111111111111114,30.0,1010.2,1010.3696320854552,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,32.0,39.0,33.0,37.0,43.0,24.0,47.4,19.5,32.2,51.1,1011.6304641735936,1011.4423208321822,1010.0298841921945,1013.782401152546,1012.6638128162663,31.0,27.666666666666668,31.555555555555557,28.22222222222222,25.444444444444443,39.75,37.166666666666664,34.333333333333336,43.675000000000004,36.62916666666667,28.566666666666666,1012.096789692915,1011.1340799096712,1012.7980609712216,27.34259259259259,28.89351851851852,29.703703703703706
2025-01-02 07:00:00+00:00,17.2,33.22222222222222,28.0,1009.05,1009.2188244372761,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,30.0,41.0,32.0,34.0,42.0,22.0,50.2,21.1,29.5,51.7,1010.3696320854552,1011.0325696959198,1008.9587809366036,1012.9813175875252,1013.53363907808,32.111111111111114,27.11111111111111,33.22222222222222,29.888888888888886,26.0,39.0,37.041666666666664,32.0,41.55833333333333,36.733333333333334,25.166666666666668,1012.0073989640209,1011.1482360718904,1011.6604712821913,27.712962962962962,28.916666666666668,31.0
2025-01-02 08:00:00+00:00,16.9,33.77777777777778,28.0,1008.44,1008.6084169609043,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,28.0,41.0,31.0,32.0,40.0,17.2,47.6,23.0,24.0,43.5,1009.2188244372761,1010.7025133597313,1008.4386939352584,1011.6304641735936,1013.843049407102,33.22222222222222,27.11111111111111,33.22222222222222,31.0,27.11111111111111,37.916666666666664,36.875,30.0,38.80833333333333,36.57083333333333,21.066666666666666,1011.8562535258006,1011.1590712177517,1010.4063068987749,28.222222222222225,28.916666666666668,32.111111111111114
2025-01-02 09:00:00+00:00,20.2,33.22222222222222,30.0,1008.38,1008.5487123393891,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,28.0,41.0,33.0,30.0,37.0,16.9,46.4,22.4,22.0,32.2,1008.6084169609043,1010.7428400062083,1008.5093197555415,1010.3696320854552,1013.782401152546,33.77777777777778,26.555555555555557,32.111111111111114,32.111111111111114,28.22222222222222,36.833333333333336,36.75,28.666666666666668,36.25,36.31666666666667,18.7,1011.681745492565,1011.166143010487,1009.3989578278785,28.777777777777775,28.939814814814813,33.03703703703704
2025-01-02 10:00:00+00:00,28.7,32.111111111111114,31.0,1008.75,1008.919388602458,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,30.0,43.0,34.0,28.0,34.0,20.2,49.3,22.5,17.2,29.5,1008.5487123393891,1011.0532141304665,1008.9897092376862,1009.2188244372761,1012.9813175875252,33.22222222222222,26.0,31.555555555555557,33.22222222222222,29.888888888888886,35.916666666666664,36.625,28.666666666666668,34.06666666666667,36.225,18.099999999999998,1011.4989015203302,1011.1677843681473,1008.7919845791898,29.333333333333332,28.98611111111111,33.40740740740741
2025-01-02 11:00:00+00:00,28.8,31.0,33.0,1009.26,1009.4300934014603,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,31.0,44.0,34.0,28.0,32.0,28.7,51.2,23.5,16.9,24.0,1008.919388602458,1011.7533340753574,1009.510418188477,1008.6084169609043,1011.6304641735936,32.111111111111114,26.0,30.444444444444443,33.77777777777778,31.0,34.916666666666664,36.5,29.666666666666668,32.35,36.483333333333334,21.933333333333334,1011.3210827263293,1011.1648543416794,1008.6921726342504,29.84259259259259,29.009259259259256,33.03703703703704
2025-01-02 12:00:00+00:00,36.0,30.444444444444443,33.0,1010.11,1010.2805481962099,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,33.0,43.0,34.0,30.0,30.0,28.8,51.1,31.3,20.2,22.0,1009.4300934014603,1012.6638128162663,1010.2808608804564,1008.5487123393891,1010.3696320854552,31.0,25.444444444444443,29.888888888888886,33.22222222222222,32.111111111111114,34.0,36.458333333333336,31.333333333333332,30.483333333333334,36.704166666666666,25.900000000000002,1011.127479336838,1011.1615074755538,1008.9660647811024,30.259259259259256,29.03240740740741,32.111111111111114
2025-01-02 13:00:00+00:00,39.3,30.444444444444443,35.0,1010.96,1011.1306917112398,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,33.0,42.0,36.0,31.0,28.0,36.0,51.7,31.4,28.7,17.2,1010.2805481962099,1013.53363907808,1011.0513051986858,1008.919388602458,1009.2188244372761,30.444444444444443,26.0,29.333333333333336,32.111111111111114,33.22222222222222,33.166666666666664,36.416666666666664,32.333333333333336,29.224999999999998,36.9,31.166666666666668,1010.9288739518333,1011.1614944470434,1009.5433434000428,30.675925925925924,29.055555555555557,31.185185185185187
2025-01-02 14:00:00+00:00,40.9,29.333333333333336,35.0,1011.29,1011.4613746778836,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,35.0,40.0,36.0,33.0,28.0,39.3,43.5,32.8,28.8,16.9,1011.1306917112398,1013.843049407102,1011.3816764518954,1009.4300934014603,1008.6084169609043,30.444444444444443,27.11111111111111,28.77777777777778,31.0,33.77777777777778,32.583333333333336,36.375,33.666666666666664,28.191666666666666,37.229166666666664,34.699999999999996,1010.7286283379299,1011.1648022183999,1010.2804444363034,31.046296296296294,29.10185185185185,30.62962962962963
2025-01-02 15:00:00+00:00,40.7,29.333333333333336,35.0,1011.45,1011.621401791717,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,35.0,37.0,36.0,33.0,30.0,40.9,32.2,38.8,36.0,20.2,1011.4613746778836,1013.782401152546,1011.571708708821,1010.2805481962099,1008.5487123393891,29.333333333333336,28.22222222222222,28.77777777777778,30.444444444444443,33.22222222222222,32.166666666666664,36.333333333333336,34.333333333333336,27.974999999999998,37.56666666666667,38.73333333333333,1010.5301554438284,1011.1681229778161,1010.9575381951112,31.23148148148148,29.125,30.074074074074076
2025-01-02 16:00:00+00:00,45.4,28.77777777777778,36.0,1011.45,1011.6217171974859,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,35.0,34.0,37.0,35.0,31.0,40.7,29.5,42.9,39.3,28.7,1011.621401791717,1012.9813175875252,1011.6317188952187,1011.1306917112398,1008.919388602458,29.333333333333336,29.888888888888886,28.77777777777778,30.444444444444443,32.111111111111114,32.0,36.291666666666664,35.0,28.683333333333334,37.645833333333336,40.300000000000004,1010.3500721637594,1011.1701935229368,1011.4044893936134,31.324074074074076,29.14814814814815,29.703703703703706
2025-01-02 17:00:00+00:00,55.1,28.77777777777778,38.0,1011.54,1011.7117324770821,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,36.0,32.0,39.0,35.0,33.0,45.4,24.0,45.8,40.9,28.8,1011.6217171974859,1011.6304641735936,1011.7023651362912,1011.4613746778836,1009.4300934014603,28.77777777777778,31.0,27.666666666666668,29.333333333333336,31.0,32.166666666666664,36.25,35.333333333333336,30.008333333333336,37.75,42.333333333333336,1010.2367721312561,1011.1697767855312,1011.5681645556955,31.23148148148148,29.14814814814815,29.148148148148152
